CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
747782,1925 E BELT LINE RD,CARROLLTON,TX,75006,32.9542616,-96.8873786
087026,100 S MAIN ST,SMYRNA,DE,19977,39.2999369,-75.6044094
067402,1160 LAKE PLAZA DR,COLORADO SPRINGS,CO,80906,38.7940241,-104.8073841
447142,900 E HILL AVE,KNOXVILLE,TN,37915,35.9683477,-83.906912
059330,14126 SHERMAN WAY,VAN NUYS,CA,91405,34.201114,-118.440762
059413,46723 FREMONT BLVD,FREMONT,CA,94538,37.4808922,-121.9452616
037298,2692S AVENUE B 2,YUMA,AZ,85364,,
747729,8330 LBJ FREEWAY,DALLAS,TX,75243,32.9254889,-96.8115084
239258,2565 S ROCHESTER RD,ROCHESTER HILLS,MI,48307,42.6423322,-83.1319213
227550,20 LINDEN ST,ALLSTON,MA,02134,42.355491,-71.1307276
