CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
239346,8344 HALL RD,UTICA,MI,48317,42.6259637,-83.0298303
757185,225 E BROADWAY,GLENDALE,CA,91205,34.146593,-118.2529685
369363,5330 E MAIN ST,COLUMBUS,OH,43213,39.9545943,-82.848648
687194,10530 NW 26TH ST,DORAL,FL,33172,25.7977109,-80.3677834
077253,9 W BROAD ST,STAMFORD,CT,06902,,
369288,2236 S HAMILTON RD,COLUMBUS,OH,43232,39.928765,-82.8792899
748084,632 MAGNOLIA TRL,DESOTO,TX,75115,32.5802273,-96.8886447
757503,3959 FOOTHILL BLVD,GLENDALE,CA,91214,34.2395468,-118.2646002
327808,805 N RICHARDSON AVE,ROSWELL,NM,88201,33.4011971,-104.5243148
017104,901 HEROES DR,SCOTTSBORO,AL,35768,34.66598,-86.041198
