CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
197312,4722 HWY 311,HOUMA,LA,70360,,
267505,2642 STATE ROUTE 76,WILLOW SPRINGS,MO,65793,,
248038,312 N TOWER RD,FERGUS FALLS,MN,56537,46.287271,-96.1022927
457640,2309 S CEDAR ST,PERRYTON,TX,79070,36.3777742,-100.7979362
507065,1615 75TH ST SW,EVERETT,WA,98203,47.9308339,-122.2595493
107260,7701 LITTLE RD,NEW PORT RICHEY,FL,34654,,
557208,1398 RIDGEWOOD DR,CHICO,CA,95973,39.775172,-121.838744
027001,4001 DALE ST,ANCHORAGE,AK,99508,61.184314,-149.817698
077223,444 FOXON RD,EAST HAVEN,CT,06513,,
059335,11755 VICTORY BLVD,NORTH HOLLYWOOD,CA,91606,34.186756,-118.3892992
