CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
157584,516 E LEWIS AND CLARK PKWY,CLARKSVILLE,IN,47129,38.3105295,-85.7680785
227602,89 MAIN STREET,MILFORD,MA,01757,42.1423136,-71.5182161
369081,454 E MAIN ST,COLUMBUS,OH,43215,39.9577273,-82.9872178
747639,215S POPLAR ST,TOMBALL,TX,77375,,
369091,2021 E DUBLIN GRANVILLE RD,COLUMBUS,OH,43229,40.0857618,-82.9630119
507101,4002 TACOMA MALL BLVD,TACOMA,WA,98409,47.2203714,-122.4671938
059545,3204 21ST ST,BAKERSFIELD,CA,93301,35.378296,-119.0387948
157667,425 JOLIET ST,DYER,IN,46311,41.4938016,-87.5173942
248131,7800 METRO PKWY,BLOOMINGTON,MN,55425,44.8613959,-93.2297089
148085,2644 DEMPSTER ST,PARK RIDGE,IL,60068,42.0396482,-87.8519676
