CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
147586,200 LAIRD LN,WATSEKA,IL,60970,,
257089,912 SUMRALL RD,COLUMBIA,MS,39429,31.2536915,-89.8080093
457491,45 NE LOOP 410,SAN ANTONIO,TX,78216,29.5211873,-98.4897092
677515,3201 CHERRY RIDGE ST,SAN ANTONIO,TX,78230,,
077088,100 SAW MILL RD,DANBURY,CT,06810,41.3891808,-73.5402104
679078,11720 N INTERSTATE 35,AUSTIN,TX,78753,30.383566,-97.674404
197498,3715 WILLIAMS BLVD,KENNER,LA,70065,30.0240807,-90.2394311
059490,17111 BEACH BLVD 210,HUNTINGTON BEACH,CA,92647,,
458452,107 W HOYT DR,LONGVIEW,TX,75601,32.5220675,-94.7423415
227549,2 CABOT PL 1R,STOUGHTON,MA,02072,,
