CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
457950,13004 MURPHY RD,STAFFORD,TX,77477,29.633794,-95.5649434
678078,8200 BROOKRIVER DR,DALLAS,TX,75247,32.8225015,-96.8677421
177101,805 BROADWAY,MARYSVILLE,KS,66508,39.841622,-96.6478701
677828,905 W EMBERCREST DR,ARLINGTON,TX,76017,32.6683507,-97.1217963
248087,2395 ARIEL ST N,MAPLEWOOD,MN,55109,45.0134824,-93.0152109
227003,34 PEARLY LN,GARDNER,MA,01440,42.5940852,-71.9621872
407031,CALLE RAFOLS #125,QUEBRADILLAS,PR,00678,18.4724349,-66.9394185
297036,7380 W SAHARA AVE,LAS VEGAS,NV,89117,36.1439459,-115.2536662
347042,3722 BRIDGES ST,MOREHEAD CITY,NC,28557,34.7257697,-76.7608302
337233,1 FOXCARE DR,ONEONTA,NY,13820,42.4562662,-75.0294915
