CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
369008,1575 CORPORATE WOODS PKWY,UNIONTOWN,OH,44685,,
559244,18645 SHERMAN WAY,RESEDA,CA,91335,34.2009777,-118.5399596
077273,21 WATERVILLE RD,AVON,CT,06001,,
037480,2990 E NORTHERN AVE,PHOENIX,AZ,85028,33.5747687,-112.0184626
227729,328 BROADWAY,LYNN,MA,01904,42.4853073,-70.9601989
367273,5955 E BROAD ST,COLUMBUS,OH,43213,39.9789836,-82.8452919
337262,3155 GRACE AVE,BRONX,NY,10469,40.8745112,-73.8373598
077005,659 TOWER AVE,HARTFORD,CT,06112,,
037477,2580 HWAY 95,BULLHEAD CITY,AZ,86442,,
297240,10317 QUARTZ REEF COURT,LAS VEGAS,NV,89141,,
