CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
687188,3820 COLONIAL BLVD,FORT MYERS,FL,33966,26.5975525,-81.8372162
687219,7827 N DALE MABRY HWY,TAMPA,FL,33614,27.9945794,-82.5051905
757139,1341 E COLORADO ST,GLENDALE,CA,91205,34.1427992,-118.235843
687264,8900 SW 107TH AVE,MIAMI,FL,33176,25.6857304,-80.3663496
157728,3145 45TH ST,HIGHLAND,IN,46322,41.537364,-87.4546267
037828,931 E SOUTHERN AVE,MESA,AZ,85204,33.3929026,-111.8115899
059163,159 E HUNTINGTON DR,ARCADIA,CA,91006,34.1401946,-118.0263467
277097,205 HAGGERTY LN,BOZEMAN,MT,59715,45.6761795,-111.0174351
757072,815 S CENTRAL AVE,GLENDALE,CA,91204,34.1364484,-118.2579334
757142,2161 COLORADO BLVD,LOS ANGELES,CA,90041,34.1392983,-118.2134879
