CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
227690,38R MERRIMAC ST,NEWBURYPORT,MA,01950,42.8243942,-70.8902888
227710,50 CHEYENNE RD,WORCESTER,MA,01606,42.3104596,-71.8100127
227672,59 CODDINGTON ST,QUINCY,MA,02169,42.2526888,-71.0001913
227689,187A HIGH ST,HOLYOKE,MA,01040,42.2076557,-72.6070276
197793,332 AMELIA ST,GRETNA,LA,70053,29.9183613,-90.0613256
137070,2100 NORTHWEST BLVD,COEUR D ALENE,ID,83814,47.6962303,-116.8050709
059765,800 CHARCOT AVE,SAN JOSE,CA,95131,37.3860684,-121.9075702
037459,4226 AVENIDA COCHISE,SIERRA VISTA,AZ,85635,31.5327268,-110.2556399
227555,125 HIGH ST,MANSFIELD,MA,02048,42.0275102,-71.222342
427854,702 PAMPLICO HWY,FLORENCE,SC,29505,34.1605533,-79.7559584
