CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
679744,1110 KINGWOOD DR,KINGWOOD,TX,77339,30.044696,-95.2047781
743106,3000 N TAYLOR RD,MCALLEN,TX,78501,26.237541,-98.273083
147583,1515 E LAKE ST,HANOVER PARK,IL,60133,41.9886601,-88.1458527
297155,700 E SILVERADO RANCH BLVD,LAS VEGAS,NV,89183,,
109120,8323NW12TH ST 100,DORAL,FL,33126,,
059216,6101 CHERRY AVE,FONTANA,CA,92336,34.142381,-117.4864562
059135,1012 E COLORADO ST,GLENDALE,CA,91205,34.1425581,-118.24275
368247,28315 KENSINGTON LANE,PERRYSBURG,OH,43551,,
237771,14650 W WARREN AVE,DEARBORN,MI,48126,42.3438664,-83.1871738
417000,7260 POST RD,NORTH KINGSTOWN,RI,02852,41.5998838,-71.4544136
