CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon
227554,1145 MAIN STREET,SPRINGFIELD,MA,01103,,
398179,6 GARDEN CENTER DR,GREENSBURG,PA,15601,40.3262007,-79.5457256
059558,23601 AVALON BLVD,CARSON,CA,90745,33.8110256,-118.2638322
227162,237 MILLBURY ST,WORCESTER,MA,01610,42.2495115,-71.8006157
057205,1425 VISTA WAY,RED BLUFF,CA,96080,40.1537878,-122.24683
187054,630 JAMES TRIMBLE BLVD,PAINTSVILLE,KY,41240,37.8149486,-82.8135251
557006,10850 WHITE ROCK RD,RANCHO CORDOVA,CA,95670,38.5878127,-121.2838739
369005,3314 MORSE RD,COLUMBUS,OH,43231,40.0583835,-82.9302413
459429,3300 S BROADWAY AVE,TYLER,TX,75701,32.313519,-95.300547
747818,4965 PRESTON PARK BLVD,PLANO,TX,75093,33.0231032,-96.7937728
